node,lat,lon
176704317,-37.8113564,144.9641723
577522504,-37.821689,144.972462
176704338,-37.8114441,144.9638582
3106294625,-37.8062236,144.9323687
3106294626,-37.8063831,144.9323713
992496485,-37.8323806,144.9722654
777800550,-37.8037441,144.9554409
992496487,-37.8232215,144.9704255
577522582,-37.8219199,144.9725456
2555136925,-37.7992369,144.9504122
2555136927,-37.8001434,144.9502837
847530926,-37.8223696,144.9677097
650267588,-37.8153783,144.9773321
781082259,-37.8242638,145.0144299
130042848,-37.8017179,144.917208
589450215,-37.8094878,144.9722515
130042868,-37.8030876,144.9296926
781082267,-37.8228581,145.0141013
343337610,-37.7991639,144.9677438
4698484056,-37.8009307,145.005533
577522759,-37.823887,144.9752552
577522768,-37.8229098,144.9751892
577522769,-37.8238866,144.9739223
581717087,-37.8051953,144.9331841
581717100,-37.8052568,144.9337541
847531131,-37.8222097,144.9678411
577522821,-37.8226969,144.9750325
3106294929,-37.8065224,144.9317679
3106294930,-37.8062448,144.9321702
3106294931,-37.8062956,144.9318859
3106294932,-37.8064139,144.9322645
3106294933,-37.8063974,144.9317947
3106294934,-37.8065033,144.9322127
3106294935,-37.806442,144.9322349
3106294936,-37.8063969,144.9322957
3106294937,-37.8063862,144.9323324
3106294938,-37.8064761,144.9322171
3106294939,-37.8062321,144.9322668
3106294940,-37.8062405,144.9319798
130043040,-37.8030248,144.9292043
130043042,-37.8031018,144.9291818
4315827361,-37.810602,145.0008268
4315827363,-37.8117626,145.0004116
4315827362,-37.8117477,145.0004545
4315827365,-37.8118495,145.0003956
4315827364,-37.8118332,145.0004391
4315827367,-37.8126689,145.0002816
4315827366,-37.8121982,145.0003299
4315827368,-37.8132344,145.0001751
4315827369,-37.8132482,145.0001319
777800877,-37.8037609,144.9556014
4315827370,-37.814063,145.0000189
4315827371,-37.8145067,144.9999352
4315827372,-37.8193026,144.9990227
4315827374,-37.8197631,144.9989418
4315827373,-37.8196922,144.9989929
4315827375,-37.8200121,144.9989367
1350323383,-37.8203612,144.9777006
4315827376,-37.8204506,144.998821
4315827377,-37.8209326,144.9987362
4315827378,-37.8216329,144.9986131
4315827379,-37.8223443,144.998488
4315827380,-37.8226509,144.9984341
4315827382,-37.8243651,144.9981714
4315827383,-37.8250001,144.9980597
2632207571,-37.8176641,144.9837022
2632207573,-37.8176817,144.983171
589450468,-37.8097201,144.9723055
589450471,-37.809674,144.9724644
130043112,-37.8036361,144.9322365
332549397,-37.8070747,144.947083
332549398,-37.8077487,144.9479858
332549399,-37.8092053,144.9494048
332549400,-37.808394,144.9486959
332549406,-37.8084919,144.9487961
5299391821,-37.8113745,144.9368917
5299391822,-37.8114219,144.9366916
4889398644,-37.7999051,144.9347448
777801080,-37.8049452,144.9552287
277368222,-37.8064769,145.0080747
31477168,-37.7983344,144.9784699
31477169,-37.7989598,144.9842738
31477170,-37.7992696,144.9873399
31477171,-37.7998519,144.993109
31477172,-37.8002885,144.9975638
777801149,-37.8049635,144.9553767
650268095,-37.8150666,144.9747849
277368256,-37.8064631,145.0103346
277368255,-37.8063852,145.0100327
847531461,-37.8207156,144.9695057
31477183,-37.8049735,145.0145436
2613071319,-37.8014874,145.011385
4887670700,-37.8216558,144.9350325
4887670701,-37.8218553,144.9359347
650268133,-37.815194,144.9750308
777801195,-37.8052664,144.9551719
3721154036,-37.8158563,145.0132322
3721154038,-37.8159318,145.0135796
3721154039,-37.815709,145.0126153
3721154040,-37.8157557,145.0126113
777801210,-37.8052831,144.955317
4887670707,-37.8218638,144.9349961
3721154044,-37.8135859,145.0120655
847531521,-37.8208282,144.9680865
4887670711,-37.8220185,144.935452
4887670713,-37.8225249,144.9353059
4887670714,-37.8220672,144.9358678
847531553,-37.8209077,144.9681241
579489323,-37.8157201,144.9505242
1463620606,-37.8174439,145.0048331
302567006,-37.7991553,144.9806399
847531670,-37.8207456,144.9688791
579489433,-37.815958,144.9506929
589450912,-37.8100334,144.9726224
2632208067,-37.8178994,144.989793
529157828,-37.82361,144.9376597
529157829,-37.8236763,144.9377404
2632208068,-37.819355,144.9895766
2632208069,-37.8190415,144.9896199
529157836,-37.8231903,144.9378251
3394653902,-37.8201205,144.9400868
529157838,-37.8232309,144.9378076
529157839,-37.8234402,144.937746
529157848,-37.8230927,144.9379385
529157849,-37.8232057,144.9379006
529157850,-37.8232412,144.9378876
55725841,-37.8078054,144.9558732
5109337886,-37.8236177,144.982925
5109337887,-37.8232628,144.9830236
5109337888,-37.823123,144.9830236
3293340269,-37.8252749,144.9817565
576868170,-37.8237007,144.9868771
89542475,-37.8023868,144.956477
3731246945,-37.819805,145.0117049
577523565,-37.8243389,144.9741738
579489674,-37.8158261,144.9503901
777801619,-37.8055395,144.955269
579489708,-37.8156862,144.9501943
777801657,-37.8055239,144.9551264
2187874238,-37.8148797,144.9662658
2187874240,-37.8154287,144.9665185
2187874242,-37.8144896,144.9660863
2187874241,-37.8155186,144.9665599
581717964,-37.8054083,144.9346526
581717966,-37.8054867,144.9351555
2960412635,-37.8186454,144.9653762
2960412637,-37.8181913,144.9669356
2810335202,-37.8060498,144.9742596
2960412642,-37.8181569,144.9669197
2960412644,-37.817927,144.9678674
577523714,-37.8244253,144.9749719
641029193,-37.8098935,144.9417416
114577426,-37.8167112,144.9661715
114577436,-37.8170959,144.9663474
650268711,-37.8142552,144.9746665
4313862232,-37.817893,144.9900038
1042174041,-37.8047703,144.9646829
4313862233,-37.8180866,144.9905285
4313862234,-37.8181254,144.9909146
4313862238,-37.8182775,144.9933897
4313862241,-37.8184877,144.99459
4313862235,-37.8185075,144.9909062
4313862244,-37.8185383,144.9911937
4313862245,-37.8181821,144.9916536
4313862246,-37.8185851,144.9915878
4313862247,-37.8193638,144.9902238
4313862243,-37.8181423,144.9912599
4313862248,-37.8195942,144.9901822
4313862253,-37.8196042,144.9902635
4313862254,-37.8198085,144.9902272
4313862256,-37.8187409,144.9908463
4313862260,-37.8181916,144.9922652
4313862261,-37.8182677,144.9929098
577523828,-37.8251377,144.9755897
577523836,-37.825322,144.9743771
577523837,-37.8247826,144.9759755
4305342595,-37.8017706,144.9798675
4305342596,-37.8017586,144.9797336
4305342598,-37.8015163,144.9802451
2324975784,-37.8096649,144.9727582
2324975791,-37.8103051,144.9726914
847532233,-37.821267,144.9669644
810963146,-37.7987726,144.989628
847532240,-37.8208963,144.9670096
1883787496,-37.8236931,144.9306191
1883787524,-37.8250588,144.9477967
1883787530,-37.8251397,144.9483501
1883787542,-37.8252643,144.9477532
1883787547,-37.8255234,144.9482495
847532322,-37.8209127,144.9670552
589451560,-37.809817,144.9730337
628773160,-37.8074473,144.9781934
457365640,-37.8201828,144.9734785
650269049,-37.8143041,144.9776345
589713786,-37.8206673,144.956766
847532415,-37.8210104,144.9675621
576868756,-37.8244445,144.9903573
628773270,-37.8074154,144.9782669
576868758,-37.8239236,144.990595
576868759,-37.824038,144.9905413
576868760,-37.8241503,144.990489
576868761,-37.8242658,144.9904381
576868762,-37.8243823,144.9903858
576868764,-37.8239364,144.9901742
576868765,-37.8238216,144.9902251
576868766,-37.8240474,144.9901253
576868767,-37.824163,144.990076
650269089,-37.8142998,144.9779444
576868787,-37.8242795,144.9900263
2385138106,-37.8185141,144.9758658
589713852,-37.8208675,144.956
2385138108,-37.8236433,144.982142
575561666,-37.823958,144.9825495
576868846,-37.824608,144.9905837
576868847,-37.8245793,144.9903335
576868851,-37.8247011,144.9906553
5476602379,-37.8222824,145.0155699
5476602386,-37.8223392,145.0155776
847532578,-37.8209395,144.9683024
3189789222,-37.800651,144.9685789
3189789223,-37.8006288,144.9683813
3189789224,-37.7999175,144.9690896
3189789225,-37.8002494,144.9690304
3189789227,-37.8001924,144.9686569
3189789228,-37.8011673,144.968491
3189789229,-37.8011421,144.9682916
3189789230,-37.8019515,144.9683576
3189789231,-37.8019255,144.9681557
3189789232,-37.8040024,144.968017
3189789233,-37.803975,144.9678074
650269226,-37.8144776,144.9788447
595481199,-37.8108565,144.9631424
579490423,-37.8165818,144.951168
529158783,-37.8244237,144.9365901
529158784,-37.8241224,144.9362807
529158786,-37.8240372,144.9354597
529158787,-37.8240925,144.9352979
4969353884,-37.8159313,144.935534
529158814,-37.8237544,144.9405293
529158815,-37.8238221,144.9405072
4969353892,-37.8154653,144.9356584
589714087,-37.8212189,144.9561678
650269351,-37.8146852,144.9801922
4969353898,-37.8155051,144.935688
4969353897,-37.814791,144.9342856
3317846706,-37.8023972,144.9633598
3317846709,-37.8024487,144.9631495
3317846711,-37.8023765,144.9631636
3317846712,-37.8024693,144.9633457
6145331905,-37.804539,144.9742998
6145331908,-37.8046012,144.9745859
6206935809,-37.8178338,144.9564637
575561731,-37.8246201,144.9797378
650269460,-37.8148083,144.9814605
650269488,-37.8149081,144.9823976
2905756475,-37.8057211,144.951488
2905756476,-37.8058859,144.950894
579490624,-37.8170235,144.9515201
441996114,-37.81931,145.0016982
529158996,-37.8236483,144.940564
529158999,-37.8237919,144.9403832
529159000,-37.8237269,144.9404042
529159001,-37.8236213,144.9404384
581718875,-37.8051413,144.9344689
441996122,-37.8202531,145.0010101
441996139,-37.8191759,144.9995951
441996141,-37.819742,145.001089
4305736586,-37.8132093,145.0144442
4305736587,-37.8131224,145.0139936
441996193,-37.8210294,145.0008476
441996194,-37.8209806,145.0004038
2473002373,-37.8041677,145.0028476
579490859,-37.8159075,144.9509388
767710271,-37.8049627,144.9735331
767710278,-37.8053582,144.9734661
579490932,-37.8163155,144.9511666
579490933,-37.8161132,144.9510539
579490936,-37.8151395,144.950441
3790886016,-37.7992528,144.9364904
3790886018,-37.7992786,144.9367969
122705038,-37.8216979,144.951984
2188399786,-37.8128209,144.9680257
52450475,-37.7901033,144.9372857
2188399789,-37.8120585,144.9706525
2188399790,-37.8127749,144.968184
2188399791,-37.8120349,144.9706416
2188399792,-37.8127504,144.9681727
2188399793,-37.8121085,144.9704805
52450483,-37.7914845,144.9367602
2188399797,-37.8127963,144.9680145
650269874,-37.8149183,144.9827526
52450490,-37.7922014,144.9366421
52450498,-37.7946969,144.9361619
52450505,-37.7954792,144.936073
52450513,-37.7960038,144.9360765
222975227,-37.802148,144.9850819
6207067487,-37.8027124,144.9651559
6207067488,-37.8025965,144.9651758
145249634,-37.8167434,144.9609532
145249638,-37.8161542,144.9603214
145249642,-37.815787,144.9601527
145249644,-37.8154877,144.9604594
4305737093,-37.8125714,145.0125221
4305737095,-37.8127431,145.0125292
4305737096,-37.8134871,145.0123681
4305737097,-37.812773,145.0123198
4305737105,-37.8127666,145.0127195
847533460,-37.8200083,144.9670063
222975383,-37.8070069,144.9851467
283530679,-37.8173539,144.9734986
6206936509,-37.8059755,144.9442868
6206936510,-37.8058962,144.9443458
202659263,-37.8045032,144.9166122
4551628270,-37.8076649,144.9478827
650270229,-37.8134666,144.980399
1681675809,-37.8100727,144.9762159
1681675813,-37.8099942,144.9761225
1681675820,-37.8102467,144.9764261
1681675825,-37.8103478,144.9758454
1681675817,-37.8098134,144.9765858
1681675827,-37.8098103,144.9765363
1681675832,-37.8098047,144.9766195
1681675840,-37.8098862,144.9763827
1681675844,-37.8098183,144.9765028
1681675853,-37.8098238,144.976572
1681675856,-37.809841,144.9763289
1681675858,-37.810523,144.9760538
1681675863,-37.809828,144.9764612
1681675870,-37.8103246,144.9765188
1492145769,-37.8131187,144.9513892
1492145770,-37.8135389,144.9502042
1492145773,-37.8131274,144.9515121
1492145774,-37.8128175,144.9513676
1492145775,-37.8133498,144.9515077
1492145776,-37.8130208,144.9513428
1492145781,-37.8132199,144.9514842
1492145782,-37.8131041,144.9517013
1492145785,-37.8132333,144.9513085
1449285238,-37.816075,144.9838443
1449285243,-37.8161105,144.9826099
1492145788,-37.8132424,144.9513894
1492145792,-37.813159,144.9515139
1492145795,-37.8131147,144.9514063
1449285248,-37.8160257,144.9825756
1449285254,-37.8161176,144.9826679
1492145800,-37.8131917,144.9513467
1492145801,-37.8125749,144.9511367
1492145802,-37.8133401,144.9515444
1449285256,-37.8160865,144.9826826
1492145808,-37.8131977,144.9513797
1492145809,-37.8131492,144.9514363
1492145812,-37.8130944,144.9516264
1492145815,-37.8132486,144.9512
1492145816,-37.813229,144.9514476
1492145817,-37.8129912,144.952109
1492145818,-37.8132459,144.9514796
1492145822,-37.8128773,144.9526704
1492145823,-37.8132106,144.9512199
1492145825,-37.8132046,144.9513527
1492145826,-37.8134732,144.9521191
1492145829,-37.8131348,144.9513204
1449285284,-37.8160418,144.982697
1492145833,-37.8128991,144.9523155
1492145834,-37.8132204,144.9514431
1492145835,-37.8131513,144.9515214
1492145841,-37.8131564,144.9514095
1492145844,-37.813247,144.9513724
1492145845,-37.8132329,144.9513658
1492145846,-37.8130859,144.9519527
1492145848,-37.8131562,144.9515234
1492145850,-37.8132269,144.9514562
1492145852,-37.8125695,144.9511604
1492145855,-37.8131761,144.9513395
1680889555,-37.8035534,144.9987979
1450727124,-37.8238686,144.9838149
1680889558,-37.8032773,145.0005892
1450727146,-37.8233696,144.9847968
122705649,-37.821765,144.9522671
122705650,-37.8217121,144.9525596
111302426,-37.8253057,144.9571467
1450727205,-37.8240299,144.9852688
111302447,-37.8251228,144.9570786
458643322,-37.7989322,144.944273
575428627,-37.8191367,144.984824
575428634,-37.81916,144.9847744
575428636,-37.8191473,144.9847422
338581562,-37.8056615,144.9773552
650270799,-37.8141799,144.9793023
575428706,-37.8191155,144.9849018
575428709,-37.8191399,144.9848481
767580274,-37.8051966,144.947812
575428738,-37.819017,144.9847462
4884440848,-37.7999149,144.9363265
2384091370,-37.8047237,144.9642496
2384091371,-37.8051575,144.9682948
2384091372,-37.8071735,144.9672781
2384091373,-37.8071932,144.9674688
2384091374,-37.8076593,144.9708693
2384091375,-37.807709,144.9732063
2384091376,-37.8077129,144.9732421
2384091377,-37.8078343,144.9730469
2384091378,-37.8078707,144.9730414
2384091379,-37.8078997,144.9733817
2384091380,-37.8079064,144.9730355
2384091381,-37.8079154,144.9733791
2384091382,-37.8079398,144.9733751
2384091383,-37.8079354,144.9730292
2384091384,-37.8080773,144.9729993
2384091385,-37.8081163,144.9733339
2384091386,-37.8081722,144.973047
2384091387,-37.8081804,144.9731354
2384091388,-37.8081839,144.9731736
2384091389,-37.8081909,144.9732485
2384091390,-37.813465,144.9600851
2384091391,-37.8149978,144.9720111
2384091392,-37.8177426,144.9660599
2384091393,-37.8177973,144.9658647
2384091395,-37.8181184,144.9649318
579492145,-37.8169035,144.9516802
575428924,-37.8187066,144.9839724
575428927,-37.8187161,144.9840086
575428930,-37.8188973,144.984541
575428931,-37.8189979,144.9847087
575428932,-37.8190128,144.9846939
575428933,-37.819034,144.9847274
588197070,-37.8121845,144.9738657
163634513,-37.8242002,144.9526999
650271133,-37.8132615,144.9778051
55859649,-37.8049759,144.9832398
55859661,-37.8053285,144.9863077
452352495,-37.825543,144.9476297
650271243,-37.8141514,144.9775317
222976606,-37.8022422,144.9859698
416832108,-37.8116652,144.9844562
575429239,-37.8187574,144.9831919
575429241,-37.8187786,144.9831999
575429242,-37.8187627,144.9833005
575429249,-37.8187585,144.983617
575429251,-37.8187829,144.9838141
575429253,-37.818749,144.9838262
575429255,-37.8187246,144.9837431
575429256,-37.8186844,144.9838021
575429258,-37.8186812,144.9838316
575429260,-37.8186547,144.9838691
575429262,-37.8186886,144.9839778
1132023820,-37.8173643,144.9460147
1132023823,-37.8174518,144.9456628
579492570,-37.81703,144.9518402
575429349,-37.8186568,144.9831785
575429350,-37.8187564,144.9832053
594172655,-37.8159612,144.9654327
594172666,-37.8163429,144.965714
594172667,-37.8162328,144.9644965
767187718,-37.8197951,144.9651461
767187719,-37.8198506,144.9651242
767187723,-37.8197946,144.9651388
1037982504,-37.8036589,144.962961
5959605033,-37.8135696,144.9912567
5959605034,-37.8162209,144.995909
5959605035,-37.8138276,144.9912074
5959605036,-37.8163302,144.9958943
294542137,-37.7998806,145.00898
6126066495,-37.8172742,145.0132878
650271563,-37.8141627,144.9776608
575429451,-37.8187723,144.982729
774527826,-37.8062887,144.9593388
594172774,-37.8157562,144.9661149
774527847,-37.8061847,144.9585761
594172793,-37.8157963,144.9664983
594172803,-37.8159561,144.9663331
594172806,-37.8159881,144.9662227
1463620743,-37.8174943,145.0055232
594172859,-37.8161428,144.9661948
6282173382,-37.8232224,144.9765859
6282173383,-37.8231665,144.9761411
594172912,-37.8164149,144.9654376
767188004,-37.819837,144.9649302
575429675,-37.8188263,144.9843814
52452407,-37.8002879,144.9367364
595483773,-37.8134341,144.9663677
595483778,-37.813691,144.9664886
52452483,-37.8048255,144.9371377
781109163,-37.8145258,145.0155108
781109166,-37.8158459,145.0154183
781109171,-37.8158649,145.015594
774528195,-37.8061836,144.9588416
2615827667,-37.8072306,144.967816
781109177,-37.8162188,145.0156181
6212705501,-37.808701,144.9729558
781109181,-37.816205,145.015472
575560977,-37.8259124,144.9816174
575560984,-37.8251136,144.9849581
575560985,-37.8251603,144.9853792
781109189,-37.8167718,145.0155095
1287239241,-37.7987169,144.9673523
1287239245,-37.798621,144.9673687
2183290170,-37.8072611,144.962779
3238550842,-37.8162593,145.0147315
2183290172,-37.8073965,144.9628432
2183290174,-37.8074069,144.9628081
5424203725,-37.8191184,144.9772137
2183290177,-37.8073918,144.9628592
2183290179,-37.8074038,144.9628187
5424203726,-37.8191319,144.9773398
575379890,-37.8199186,144.9824704
2183290186,-37.8074979,144.9628913
5424203727,-37.8189958,144.9768879
2183290188,-37.8075089,144.962853
5424203728,-37.8190083,144.9770033
5424203729,-37.8190024,144.9769484
781109202,-37.8169053,145.0159065
4633550176,-37.8064702,144.9468763
4633550177,-37.8065623,144.9468069
4633550178,-37.8064905,144.9466055
2385141104,-37.8220768,144.9696556
2385141105,-37.8220888,144.96947
781109209,-37.8171426,145.0158676
5080636820,-37.8070375,144.9764039
781082017,-37.8269597,145.0130547
650272180,-37.8148786,144.9821203
246439386,-37.8107963,144.9711395
650272219,-37.8136748,144.9818194
246439391,-37.8100906,144.9710078
246439398,-37.8105418,144.9720184
246439403,-37.8101655,144.971851
575561202,-37.8250893,144.9821619
650272246,-37.8127158,144.9816107
2313051644,-37.816727,144.9642958
2313051645,-37.8168831,144.9644054
246439432,-37.8099875,144.9715265
650272311,-37.8114931,144.9813197
650272351,-37.8104171,144.9810141
6282174090,-37.8233277,144.9780786
6282174093,-37.823348,144.9784058
6282174091,-37.8232786,144.9784947
6282174092,-37.8233588,144.9785671
6282174096,-37.8233381,144.9782446
6282174102,-37.8232068,144.9763573
6282174104,-37.8233231,144.9762627
6024224413,-37.8197324,144.9453164
6024224414,-37.8198446,144.94491
6024224415,-37.8200618,144.9450101
6024224416,-37.8195969,144.9447959
6282174109,-37.8230387,144.9759409
6282174122,-37.8225725,144.9755253
6282174121,-37.8230512,144.9764732
6282174138,-37.8233255,144.9762652
6282174139,-37.8233497,144.9765454
6282174141,-37.8232903,144.9766577
6282174144,-37.8233756,144.9781295
6282174147,-37.8230592,144.9764141
6282174153,-37.8230473,144.9763585
6282174154,-37.823121,144.9763575
6282174155,-37.8229914,144.9762569
5476605639,-37.8242735,144.9450166
6282174159,-37.8230804,144.9779952
3115867872,-37.8138653,144.9618774
3115867881,-37.8138985,144.9617555
250933625,-37.8262541,145.0032041
781082357,-37.8241511,145.0151495
250933628,-37.8248651,145.007333
781082364,-37.8254859,145.0151583
250933629,-37.8246444,145.0057775
250933631,-37.826124,145.0063321
250933633,-37.825964,145.00476
1492410145,-37.8046123,144.9632233
1492410146,-37.8024459,144.9637374
1492410147,-37.8065909,144.9629864
1492410149,-37.8046039,144.9631487
1492410150,-37.805771,144.962944
1492410152,-37.8019156,144.9635917
1492410156,-37.8045206,144.9632404
710041389,-37.8115093,144.9357958
1492410160,-37.8026507,144.9634616
1492410162,-37.8045307,144.963331
1492410163,-37.8065824,144.9629048
710041394,-37.811232,144.9354874
1492410161,-37.8028312,144.963626
1492410168,-37.8038904,144.9632459
114581307,-37.8167011,144.9662052
1492410173,-37.8046164,144.9632588
1492410174,-37.8038301,144.9633966
250933642,-37.826093,145.0017336
1492410178,-37.8040957,144.9634487
681205570,-37.8245806,145.0005455
1492410184,-37.8042311,144.9631878
1492410185,-37.8045246,144.9632753
1492410186,-37.8046228,144.9633154
1492410187,-37.805044,144.9632828
1492410189,-37.8027273,144.9636882
1492410192,-37.802562,144.9637171
1492410194,-37.8036436,144.9633913
6207070036,-37.8104323,144.9671071
6207070037,-37.8104759,144.9669605
1492410198,-37.8065787,144.9628691
1492410199,-37.8028358,144.9636692
1492410200,-37.8058495,144.9631063
1492410197,-37.8032288,144.9633602
1492410203,-37.8040912,144.9634073
1492410210,-37.8050402,144.963243
1492410212,-37.801992,144.9638169
1492410214,-37.8065727,144.9628111
250933649,-37.8229879,144.9998041
1492410217,-37.8045134,144.9631748
1492410220,-37.8031011,144.9633841
1492410223,-37.8058535,144.963145
250933652,-37.8237716,145.0006871
650272629,-37.8103335,144.980929
650272641,-37.810542,144.9808894
650272644,-37.8105137,144.9807862
577396640,-37.8203097,144.9809336
577396644,-37.8193848,144.9798169
577396645,-37.8190709,144.9792016
577396654,-37.822956,144.9861411
577396673,-37.82126,144.982661
767582148,-37.8080557,144.9714543
2776391626,-37.8109711,144.9631023
2776391629,-37.810933,144.9632357
2776391632,-37.810881,144.9630582
847536077,-37.8260784,144.9663681
2776391634,-37.8108423,144.9631913
577396698,-37.8207774,144.981726
577396699,-37.8211135,144.9824778
579493873,-37.8149933,144.9502868
767582207,-37.807848,144.9714637
767582209,-37.8077007,144.9714503
767582210,-37.8076636,144.9714383
767582212,-37.8075344,144.9714275
4148846600,-37.8163542,144.9851405
4148846602,-37.8163696,144.9852465
4148846604,-37.8163999,144.9851576
2239389711,-37.8136381,145.000099
2239389713,-37.811068,145.0005697
4148846605,-37.816405,144.9852165
575561752,-37.8241602,144.9803434
2239389735,-37.8153978,144.9997268
575561762,-37.8240051,144.9802064
2239389737,-37.8119402,145.0000822
2239389739,-37.8149298,144.9998555
4148846636,-37.8225268,144.9834835
4148846632,-37.822232,144.9828961
2239389747,-37.8144826,144.9998993
6141796421,-37.8175238,144.9683659
711745634,-37.815309,144.9459185
711745660,-37.8152346,144.9460934
575430811,-37.8208316,144.9825545
55861404,-37.8063565,144.9829932
774529205,-37.8062378,144.9593026
991977663,-37.8201261,144.9683846
650272963,-37.8104803,144.9810028
4725301475,-37.8239948,144.9642918
4725301476,-37.8241457,144.9644798
531390695,-37.8242871,144.9504988
531390701,-37.8253207,144.9533112
531390702,-37.8254474,144.9530928
531390710,-37.8192464,144.9424488
531390712,-37.8180086,144.9459158
531390714,-37.8183805,144.9449207
531390718,-37.8190369,144.9433207
531390737,-37.8213826,144.946364
443310353,-37.801873,144.9801786
6257008941,-37.8003883,144.9587906
991977779,-37.819956,144.9673694
54550900,-37.8181237,144.9877227
54550901,-37.8192445,144.987543
54550902,-37.8193841,144.9894776
3721159056,-37.8166413,145.0133787
3721159057,-37.8166191,145.0134406
650273191,-37.8101608,144.9807201
710042045,-37.8115931,144.9381966
650273215,-37.8102123,144.9807122
650273223,-37.8103666,144.980047
991978006,-37.8201228,144.9684375
302539297,-37.825303,144.9715978
991978033,-37.8198468,144.9670168
1490182710,-37.821922,144.9737985
1490182711,-37.8220691,144.9738881
579494469,-37.8158949,144.9508823
3293340262,-37.8248915,144.9821057
3293340264,-37.8241101,144.9820311
3293340266,-37.8253539,144.9807759
3293340268,-37.8254211,144.9809943
3293340273,-37.8245941,144.9821862
3293340276,-37.8239116,144.9817443
3293340280,-37.8238772,144.981668
3293340284,-37.8251142,144.9819481
3293340286,-37.8238359,144.9814255
3293340288,-37.8254389,144.9812539
3293340283,-37.8254195,144.9813947
3293340291,-37.8242946,144.9821484
3293340292,-37.8249905,144.9820473
3293340293,-37.8223778,144.9752217
3293340294,-37.8238537,144.9811678
2435998392,-37.8090182,144.9022367
33317568,-37.8028506,144.9482148
777806540,-37.8031078,144.9555758
777806543,-37.8031543,144.9555269
579494624,-37.8144011,144.9493105
579494625,-37.814204,144.9490543
767582995,-37.8080376,144.9715831
781083426,-37.8250993,145.0135418
441996111,-37.8198062,145.0016147
544367430,-37.8023772,145.0095198
767583050,-37.8083862,144.9717387
3158860633,-37.8138875,144.9553465
3158860634,-37.8142605,144.9551879
3158860635,-37.8140756,144.9558308
3158860636,-37.8136656,144.955769
3158860637,-37.8147239,144.9584132
3158860638,-37.8147767,144.9582332
650273629,-37.8113724,144.9801395
2293523305,-37.7991659,144.9944688
781083503,-37.8242368,145.0136894
2771805040,-37.8142456,144.9744632
767583089,-37.8079317,144.9717038
599155611,-37.8174594,144.9778062
113402795,-37.8025657,145.0050374
294622366,-37.8187568,144.967071
576873444,-37.8243103,144.9900156
576873446,-37.8238081,144.9883124
576873448,-37.824252,144.9900371
767583225,-37.8090565,144.9719345
781083679,-37.8226366,145.0140745
1492149374,-37.8131796,144.9515325
1492149379,-37.8131857,144.9516108
1492149384,-37.8130316,144.9514686
1492149391,-37.8133615,144.9514277
1492149394,-37.8130742,144.9515631
1492149397,-37.8130082,144.9521171
1492149402,-37.8132586,144.951568
4698301604,-37.8018626,145.0030113
650274000,-37.8121427,144.9792291
777807061,-37.8024846,144.9555644
781083956,-37.823017,145.014163
579495286,-37.8141251,144.9488896
2766300592,-37.8002377,144.9699444
2766300593,-37.7996592,144.9701942
2766300594,-37.8021153,144.9697722
2766300598,-37.8021013,144.9696254
2766300599,-37.8018142,144.969824
2766300600,-37.8017977,144.9696773
2766300602,-37.8033452,144.9694125
2766300603,-37.8067258,144.9689939
2766300604,-37.8067131,144.9688406
114583003,-37.8166344,144.966435
575432157,-37.8194959,144.9848817
575432161,-37.8195096,144.9848548
114583011,-37.8169756,144.9665798
4804863479,-37.7990483,144.9324169
4804863482,-37.7996144,144.9327719
2834982472,-37.8121739,145.014645
2834982476,-37.8124202,145.0150312
54552158,-37.8211135,144.9837833
54552159,-37.8210362,144.9837525
54552160,-37.8211602,144.98368
54552161,-37.8211305,144.9833823
54552163,-37.8211379,144.9831168
54552164,-37.8210362,144.983106
54552165,-37.8210224,144.9830283
1449289318,-37.8152092,144.9849396
54552169,-37.8203826,144.9820358
6206809710,-37.8138762,144.9916172
54552181,-37.8186685,144.9831047
1449289339,-37.8153045,144.985822
54552187,-37.8197522,144.9850319
1449289349,-37.8160154,144.9851741
54552189,-37.8204207,144.9850024
54552190,-37.8203995,144.9848481
2699585178,-37.8258835,144.9665546
2143839962,-37.8036511,144.9365946
767583992,-37.807883,144.9713752
561538826,-37.8043337,145.0090833
767584026,-37.8076865,144.9705908
561538862,-37.8003123,145.0041206
561538867,-37.8010658,145.0049799
561538868,-37.8008899,145.0053961
561538870,-37.8011208,145.0052964
2188404536,-37.8129363,144.9675789
2188404538,-37.8131356,144.9668918
2188404539,-37.8130849,144.9670666
561538874,-37.8007577,145.0054439
128882408,-37.8015661,145.0020204
5797734215,-37.803466,144.9481039
5797734216,-37.803499,144.948358
5797734217,-37.8031708,144.9484204
5797734218,-37.8036135,144.9484611
5797734219,-37.8036352,144.9486406
5797734220,-37.8034982,144.9486654
561538887,-37.7995518,145.0036237
561538903,-37.7993926,145.0053525
561538897,-37.7993718,145.0050504
561538898,-37.7992119,145.0045973
561538913,-37.7983664,145.0014642
561538943,-37.7974511,145.0033132
2975229835,-37.8011794,144.9579044
2975229836,-37.8011582,144.9576924
2975229837,-37.8014507,144.9576509
2975229838,-37.8014705,144.9578627
2975229842,-37.8014608,144.9581615
2975229843,-37.8003308,144.9582336
767584149,-37.8075842,144.9708509
2975229844,-37.8002246,144.9582514
1847879572,-37.8126086,145.0118633
1847879576,-37.8127512,145.0131535
1847879573,-37.8129185,145.0131232
1847879585,-37.8127402,145.0130446
1847879582,-37.8131687,145.0141586
